5.e-9	2483.7324583178734
6.355544171172596e-9	3868.110034108541
7.71108834234519e-9	5555.103784033725
9.066632513517787e-9	7544.229128252356
1.0422176684690383e-8	9834.926271345286
1.177772085586298e-8	12426.56083033284
1.3133265027035574e-8	15318.425162388538
1.448880919820817e-8	18509.735720508128
1.5844353369380768e-8	21999.637715100584
1.7199897540553364e-8	25787.201141403657
1.855544171172596e-8	29871.422891987706
1.991098588289855e-8	34251.22883039139
2.1266530054071146e-8	38925.47059856868
2.262207422524375e-8	43892.928596989914
2.3977618396416338e-8	49152.312182758906
2.5333162567588934e-8	54702.258408754315
2.668870673876153e-8	60541.33572860699
2.8044250909934127e-8	66668.0400982428
2.9399795081106723e-8	73080.79911148337
3.075533925227932e-8	79777.97096206606
3.2110883423451915e-8	86757.84525012504
3.346642759462451e-8	94018.64285604809
3.48219717657971e-8	101558.51962029046
3.61775159369697e-8	109375.56109046629
3.753306010814229e-8	117467.7894181627
3.8888604279314896e-8	125833.15974910327
4.024414845048749e-8	134469.561855543
4.159969262166009e-8	143374.8245952489
4.295523679283268e-8	152546.70878329742
4.4310780964005274e-8	161982.91398024713
4.566632513517787e-8	171681.07996748175
4.7021869306350466e-8	181638.7806279252
4.837741347752306e-8	191853.53590744227
4.973295764869566e-8	202322.8003498023
5.1088501819868255e-8	213043.9703942427
5.244404599104085e-8	224014.38693355973
5.379959016221345e-8	235231.33211112022
5.5155134333386037e-8	246692.02942141224
5.651067850455863e-8	258393.65233758182
5.786622267573123e-8	270333.31355440547
5.922176684690383e-8	282508.07714475226
6.057731101807643e-8	294914.95089058945
6.193285518924902e-8	307550.88994889223
6.328839936042162e-8	320412.8040978592
6.464394353159421e-8	333497.5475839456
6.599948770276681e-8	346801.9261406336
6.73550318739394e-8	360322.7014061106
6.8710576045112e-8	374056.5840584982
7.00661202162846e-8	388000.2386436032
7.14216643874572e-8	402150.2881505187
7.27772085586298e-8	416503.30884240294
7.413275272980239e-8	431055.83546478354
7.548829690097499e-8	445804.3594309913
7.684384107214758e-8	460745.32976479986
7.819938524332018e-8	475875.1633042788
7.955492941449277e-8	491190.22915773623
8.091047358566536e-8	506686.8617948956
8.226601775683795e-8	522361.36318747664
8.362156192801056e-8	538209.9943957624
8.497710609918315e-8	554228.9853960903
8.633265027035575e-8	570414.5339110381
8.768819444152834e-8	586762.7997804008
8.904373861270094e-8	603269.9212310162
9.039928278387353e-8	619931.9982811318
9.175482695504613e-8	636745.1039478404
9.311037112621874e-8	653705.2917813655
9.446591529739133e-8	670808.5766563632
9.582145946856393e-8	688050.9599425916
9.717700363973652e-8	705428.4109494364
9.853254781090912e-8	722936.8760591694
9.988809198208171e-8	740572.2874920156
1.0124363615325431e-7	758330.5514629161
