5.e-9	2.393672147976592e6
5.0428660704987056e-9	2.4584407268715673e6
5.085732140997411e-9	2.5238863338645278e6
5.1285982114961165e-9	2.590001515315117e6
5.171464281994823e-9	2.6567786472140537e6
5.214330352493528e-9	2.7242099368519178e6
5.257196422992234e-9	2.792287424543045e6
5.300062493490939e-9	2.861002985422743e6
5.342928563989645e-9	2.9303483312359233e6
5.38579463448835e-9	3.0003150122229396e6
5.4286607049870566e-9	3.070894419014729e6
5.471526775485762e-9	3.142077784602613e6
5.5143928459844675e-9	3.2138561863247906e6
5.557258916483173e-9	3.2862205479073017e6
5.6001249869818785e-9	3.3591616415657555e6
5.642991057480584e-9	3.432670090117469e6
5.6858571279792895e-9	3.5067363691450264e6
5.728723198477996e-9	3.581350809214073e6
5.771589268976701e-9	3.6565035981400013e6
5.814455339475407e-9	3.732184783237919e6
5.857321409974112e-9	3.8083842736871815e6
5.900187480472818e-9	3.885091842867708e6
5.943053550971523e-9	3.9622971307887887e6
5.9859196214702295e-9	4.0399896465099226e6
6.028785691968935e-9	4.1181587706237338e6
6.0716517624676404e-9	4.19679375776445e6
6.114517832966346e-9	4.275883739150327e6
6.157383903465051e-9	4.355417725171042e6
6.200249973963757e-9	4.435384607981972e6
6.243116044462462e-9	4.515773164166923e6
6.285982114961168e-9	4.596572057390441e6
6.328848185459874e-9	4.677769841117237e6
6.37171425595858e-9	4.759354961335792e6
6.414580326457285e-9	4.841315759326359e6
6.457446396955991e-9	4.923640474445729e6
6.500312467454697e-9	5.006317246947557e6
6.543178537953402e-9	5.089334120805242e6
6.586044608452108e-9	5.172679046611643e6
6.628910678950813e-9	5.256339884446318e6
6.671776749449519e-9	5.340304406791342e6
6.714642819948224e-9	5.424560301469182e6
6.75750889044693e-9	5.509095174610741e6
6.800374960945635e-9	5.593896553619478e6
6.843241031444341e-9	5.67895189016782e6
6.886107101943046e-9	5.764248563228238e6
6.9289731724417526e-9	5.849773882099374e6
6.971839242940458e-9	5.935515089438428e6
7.0147053134391635e-9	6.021459364353501e6
7.05757138393787e-9	6.107593825488593e6
7.100437454436575e-9	6.193905534077617e6
7.143303524935281e-9	6.280381497099832e6
7.186169595433986e-9	6.367008670366934e6
7.229035665932692e-9	6.453773961674829e6
7.271901736431397e-9	6.540664233916887e6
7.314767806930103e-9	6.627666308273993e6
7.357633877428809e-9	6.714766967329149e6
7.400499947927514e-9	6.801952958260886e6
7.443366018426219e-9	6.889210996002098e6
7.486232088924925e-9	6.976527766421876e6
7.52909815942363e-9	7.063889929504655e6
7.571964229922337e-9	7.151284122522838e6
7.614830300421043e-9	7.238696963240129e6
7.657696370919748e-9	7.326115053083163e6
7.700562441418454e-9	7.413524980340889e6
7.74342851191716e-9	7.500913323339571e6
7.786294582415865e-9	7.588266653634426e6
7.82916065291457e-9	7.675571539182064e6
7.872026723413276e-9	7.762814547540447e6
7.914892793911981e-9	7.849982249023752e6
7.957758864410687e-9	7.937061219868356e6
8.000624934909392e-9	8.024038045416659e6
8.0434910054081e-9	8.110899323248548e6
8.086357075906805e-9	8.197631666340124e6
8.12922314640551e-9	8.284221706194576e6
8.172089216904214e-9	8.370656095978255e6
8.214955287402921e-9	8.456921513634346e6
8.257821357901627e-9	8.543004664961232e6
8.300687428400332e-9	8.628892286744598e6
8.343553498899038e-9	8.71457114981385e6
8.386419569397743e-9	8.800028062093249e6
8.42928563989645e-9	8.885249871672953e6
8.472151710395154e-9	8.970223469817033e6
8.51501778089386e-9	9.054935793991292e6
8.557883851392565e-9	9.139373830846453e6
8.60074992189127e-9	9.223524619200246e6
8.643615992389976e-9	9.307375252992464e6
8.686482062888683e-9	9.390912884207621e6
8.729348133387389e-9	9.47412472580876e6
8.772214203886094e-9	9.556998054608613e6
8.8150802743848e-9	9.639520214140948e6
8.857946344883505e-9	9.721678617519546e6
8.90081241538221e-9	9.803460750224095e6
8.943678485880916e-9	9.884854172911698e6
8.986544556379623e-9	9.965846524197016e6
9.029410626878327e-9	1.0046425523356397e7
9.072276697377034e-9	1.0126578973064639e7
9.115142767875738e-9	1.0206294762051249e7
9.158008838374445e-9	1.0285560867788423e7
9.200874908873149e-9	1.0364365359083641e7
9.243740979371856e-9	1.0442696398675961e7
9.28660704987056e-9	1.0520542245808925e7
9.329473120369267e-9	1.0597891258734917e7
9.372339190867972e-9	1.067473189723196e7
9.415205261366678e-9	1.0751052725044206e7
9.458071331865383e-9	1.0826842412328215e7
9.500937402364089e-9	1.0902089738034854e7
9.543803472862794e-9	1.0976783592247466e7
9.5866695433615e-9	1.1050912978532976e7
9.629535613860207e-9	1.1124467016213255e7
9.67240168435891e-9	1.119743494260574e7
9.715267754857618e-9	1.1269806115234375e7
9.758133825356323e-9	1.134157001400543e7
9.800999895855029e-9	1.1412716243324568e7
9.843865966353733e-9	1.148323453420993e7
9.88673203685244e-9	1.155311474632583e7
9.929598107351145e-9	1.1622346870003708e7
9.972464177849851e-9	1.1690921028207032e7
1.0015330248348556e-8	1.1758827478469213e7
1.0058196318847262e-8	1.1826056614781335e7
1.0101062389345967e-8	1.1892598969427247e7
1.0143928459844673e-8	1.195844521480749e7
1.018679453034338e-8	1.2023586165166644e7
1.0229660600842084e-8	1.2088012778351257e7
1.0272526671340791e-8	1.2151716157455241e7
1.0315392741839495e-8	1.2214687552459948e7
1.0358258812338202e-8	1.2276918361825055e7
1.0401124882836906e-8	1.2338400134015018e7
1.0443990953335613e-8	1.2399124569007732e7
1.0486857023834318e-8	1.2459083519744249e7
1.0529723094333024e-8	1.2518268993531931e7
1.057258916483173e-8	1.2576673153411325e7
1.0615455235330435e-8	1.2634288319460675e7
1.0658321305829142e-8	1.2691106970065225e7
1.0701187376327846e-8	1.2747121743156822e7
1.0744053446826551e-8	1.2802325437359408e7
1.0786919517325257e-8	1.285671101315547e7
1.0829785587823964e-8	1.2910271593924005e7
1.087265165832267e-8	1.2963000467021484e7
1.0915517728821375e-8	1.3014891084739681e7
1.095838379932008e-8	1.3065937065261547e7
1.1001249869818786e-8	1.3116132193546616e7
1.1044115940317493e-8	1.316547042219449e7
1.1086982010816197e-8	1.321394587221966e7
1.1129848081314902e-8	1.3261552833832188e7
1.1172714151813608e-8	1.330828576711051e7
1.1215580222312313e-8	1.3354139302709315e7
1.1258446292811019e-8	1.3399108242406478e7
1.1301312363309726e-8	1.3443187559719654e7
1.134417843380843e-8	1.3486372400393737e7
1.1387044504307137e-8	1.3528658082893845e7
1.142991057480584e-8	1.3570040098799588e7
1.1472776645304548e-8	1.3610514113200298e7
1.1515642715803251e-8	1.3650075965017678e7
1.1558508786301959e-8	1.3688721667285131e7
1.1601374856800664e-8	1.3726447407393651e7
